Sea,Date,HID,AID,Open,OddsH,OddsA,HSC,ASC,H,A,S_H,PPG_H,PIM_H,FOW_H,HIT_H,TAK_H,GIV_H,BLK_H,S_A,PPG_A,PIM_A,FOW_A,HIT_A,TAK_A,GIV_A,BLK_A
2010,2011-02-17,22,18,2011-02-16,2.14,1.83,2,3,False,True,31,0,15.0,29,32.0,11.0,4.0,18.0,36,1,9.0,25,25.0,10.0,5.0,14.0
2010,2011-02-17,2,4,2011-02-16,1.69,2.36,4,2,True,False,31,1,4.0,23,19.0,10.0,14.0,18.0,24,0,6.0,32,10.0,13.0,6.0,16.0
2010,2011-02-18,7,1,2011-02-17,1.7,2.35,3,2,True,False,28,1,2.0,28,16.0,12.0,13.0,11.0,25,1,4.0,23,19.0,8.0,8.0,18.0
2010,2011-02-18,28,17,2011-02-17,1.49,2.9,4,3,True,False,32,0,6.0,24,29.0,6.0,8.0,17.0,36,2,2.0,34,26.0,4.0,4.0,16.0
2010,2011-02-18,5,3,2011-02-17,2.01,1.93,3,1,True,False,26,0,8.0,28,17.0,13.0,11.0,19.0,36,1,4.0,32,17.0,3.0,17.0,13.0
2010,2011-02-18,8,24,2011-02-17,2.18,1.8,4,1,True,False,28,0,22.0,24,18.0,11.0,11.0,21.0,37,0,24.0,29,16.0,21.0,16.0,19.0
2010,2011-02-18,13,26,2011-02-17,1.84,2.12,4,3,True,False,37,0,8.0,34,50.0,10.0,5.0,25.0,28,1,8.0,20,30.0,9.0,4.0,15.0
2010,2011-02-18,9,23,2011-02-17,2.15,1.82,3,6,False,True,37,0,17.0,17,21.0,12.0,12.0,17.0,34,1,7.0,36,4.0,4.0,5.0,14.0
2010,2011-02-18,6,10,2011-02-17,2.0,1.94,2,6,False,True,40,0,4.0,34,25.0,7.0,13.0,11.0,31,2,10.0,28,18.0,5.0,7.0,13.0
2010,2011-02-19,30,23,2011-02-18,2.32,1.71,2,4,False,True,34,1,10.0,34,28.0,13.0,9.0,14.0,33,1,6.0,29,18.0,5.0,3.0,14.0
2010,2011-02-19,0,15,2011-02-18,2.14,1.83,3,2,True,False,29,0,6.0,21,35.0,13.0,8.0,27.0,23,0,14.0,34,37.0,8.0,10.0,17.0
2010,2011-02-19,31,29,2011-02-18,1.64,2.47,0,3,False,True,25,0,8.0,30,15.0,4.0,6.0,9.0,24,1,6.0,24,14.0,5.0,4.0,14.0
2010,2011-02-19,12,13,2011-02-18,1.84,2.11,1,0,True,False,28,0,4.0,18,13.0,12.0,19.0,8.0,16,0,2.0,25,14.0,8.0,4.0,11.0
2010,2011-02-19,16,25,2011-02-18,1.48,2.96,3,4,False,True,40,0,8.0,38,18.0,13.0,3.0,10.0,36,2,6.0,29,43.0,3.0,4.0,15.0
2010,2011-02-19,19,21,2011-02-18,1.8,2.17,5,1,True,False,26,2,10.0,25,29.0,8.0,1.0,12.0,30,0,8.0,30,12.0,1.0,4.0,9.0
2010,2011-02-19,8,17,2011-02-18,1.86,2.09,5,3,True,False,26,3,15.0,36,19.0,7.0,20.0,13.0,31,0,21.0,30,18.0,10.0,10.0,13.0
2010,2011-02-19,20,10,2011-02-18,2.21,1.78,3,4,False,True,32,1,6.0,38,27.0,10.0,6.0,9.0,30,0,8.0,30,24.0,7.0,6.0,11.0
2010,2011-02-20,16,18,2011-02-19,1.69,2.36,3,2,True,False,31,0,8.0,44,31.0,9.0,9.0,23.0,26,0,6.0,26,50.0,9.0,6.0,12.0
2010,2011-02-20,31,1,2011-02-19,1.86,2.1,1,2,False,True,29,1,10.0,29,17.0,1.0,6.0,17.0,39,1,4.0,24,10.0,7.0,6.0,12.0
2010,2011-02-20,13,15,2011-02-19,2.01,1.93,2,4,False,True,39,0,6.0,23,31.0,9.0,2.0,17.0,24,1,0.0,30,28.0,9.0,4.0,21.0
2010,2011-02-20,7,22,2011-02-19,1.44,3.12,4,0,True,False,33,2,13.0,27,18.0,6.0,10.0,21.0,25,0,11.0,30,18.0,5.0,8.0,13.0
2010,2011-02-20,2,24,2011-02-19,1.66,2.43,4,0,True,False,37,2,2.0,33,9.0,14.0,19.0,17.0,39,0,8.0,34,18.0,12.0,7.0,13.0
2010,2011-02-20,3,4,2011-02-19,1.44,3.14,5,2,True,False,38,0,13.0,29,28.0,6.0,4.0,16.0,24,0,11.0,33,21.0,6.0,4.0,17.0
2010,2011-02-20,5,28,2011-02-19,1.67,2.41,2,3,False,True,32,1,8.0,28,31.0,11.0,10.0,12.0,26,0,10.0,29,20.0,14.0,9.0,9.0
2010,2011-02-20,29,21,2011-02-19,1.83,2.13,9,3,True,False,23,3,18.0,30,19.0,11.0,5.0,15.0,25,0,38.0,25,25.0,3.0,3.0,12.0
2010,2011-02-20,0,12,2011-02-19,1.69,2.35,1,4,False,True,25,0,15.0,19,32.0,8.0,9.0,10.0,25,0,15.0,26,17.0,8.0,3.0,17.0
2010,2011-02-20,9,26,2011-02-19,2.19,1.79,3,0,True,False,23,0,15.0,28,21.0,12.0,12.0,19.0,35,0,13.0,29,18.0,6.0,12.0,14.0
2010,2011-02-20,27,30,2011-02-19,1.61,2.55,0,1,False,True,47,0,19.0,36,36.0,6.0,13.0,12.0,22,0,27.0,38,24.0,11.0,9.0,16.0
2010,2011-02-20,6,20,2011-02-19,1.63,2.49,2,3,False,True,36,0,6.0,27,24.0,10.0,11.0,16.0,26,2,12.0,20,28.0,12.0,5.0,12.0
2010,2011-02-20,19,10,2011-02-19,1.96,1.98,1,2,False,True,26,0,4.0,29,19.0,7.0,15.0,14.0,39,0,6.0,34,17.0,4.0,5.0,7.0
2010,2011-02-21,9,20,2011-02-20,1.81,2.17,5,1,True,False,37,1,25.0,24,20.0,17.0,8.0,23.0,21,1,26.0,23,13.0,9.0,5.0,15.0
2010,2011-02-21,29,16,2011-02-20,1.98,1.96,3,5,False,True,34,1,2.0,30,22.0,6.0,1.0,7.0,26,1,4.0,28,15.0,7.0,1.0,18.0
2010,2011-02-22,18,1,2011-02-21,1.71,2.32,0,1,False,True,39,0,13.0,36,37.0,5.0,4.0,18.0,24,1,13.0,33,27.0,3.0,2.0,20.0
2010,2011-02-23,2,23,2011-02-22,1.82,2.15,1,3,False,True,29,1,4.0,23,14.0,12.0,9.0,16.0,29,0,4.0,29,15.0,12.0,13.0,20.0
2010,2011-02-23,19,8,2011-02-22,1.45,3.09,4,1,True,False,23,1,22.0,34,17.0,9.0,6.0,10.0,21,0,20.0,26,17.0,0.0,8.0,12.0
2010,2011-02-23,29,22,2011-02-22,1.57,2.64,3,4,False,True,45,1,10.0,24,19.0,3.0,1.0,15.0,27,1,4.0,34,20.0,7.0,0.0,19.0
2010,2011-02-23,4,12,2011-02-22,1.71,2.31,0,1,False,True,19,0,8.0,21,25.0,7.0,10.0,11.0,23,1,6.0,24,14.0,9.0,10.0,15.0
2010,2011-02-23,3,24,2011-02-22,1.41,3.25,2,3,False,True,39,2,6.0,45,18.0,8.0,6.0,7.0,25,0,10.0,25,25.0,9.0,2.0,22.0
2010,2011-02-23,0,13,2011-02-22,1.8,2.18,3,4,False,True,33,0,8.0,32,25.0,10.0,5.0,24.0,46,1,6.0,42,32.0,4.0,3.0,26.0
2010,2011-02-23,15,28,2011-02-22,1.55,2.7,2,3,False,True,39,0,13.0,24,9.0,7.0,10.0,13.0,29,1,15.0,23,14.0,7.0,4.0,16.0
2010,2011-02-23,27,9,2011-02-22,1.73,2.29,2,1,True,False,25,0,32.0,34,28.0,12.0,12.0,12.0,29,1,30.0,21,28.0,4.0,10.0,18.0
2010,2011-02-23,10,7,2011-02-22,1.66,2.41,3,4,False,True,38,1,8.0,31,28.0,3.0,7.0,7.0,43,1,4.0,33,17.0,10.0,3.0,10.0
2010,2011-02-23,25,5,2011-02-22,1.95,1.99,4,0,True,False,30,2,11.0,35,28.0,4.0,2.0,10.0,20,0,17.0,24,21.0,2.0,2.0,12.0
2010,2011-02-24,22,8,2011-02-23,1.58,2.6,1,5,False,True,39,1,6.0,29,15.0,14.0,8.0,11.0,31,2,8.0,28,18.0,7.0,4.0,15.0
2010,2011-02-24,6,28,2011-02-23,1.91,2.03,8,3,True,False,39,3,6.0,35,25.0,7.0,5.0,16.0,28,0,10.0,33,29.0,5.0,8.0,11.0
2010,2011-02-24,21,26,2011-02-23,1.78,2.2,2,3,False,True,27,0,7.0,18,34.0,5.0,9.0,14.0,18,0,9.0,21,21.0,7.0,10.0,9.0
2010,2011-02-24,31,17,2011-02-23,1.53,2.77,4,1,True,False,39,0,18.0,41,24.0,9.0,9.0,15.0,41,1,16.0,28,17.0,11.0,4.0,10.0
2010,2011-02-24,18,7,2011-02-23,1.79,2.2,2,3,False,True,26,0,8.0,33,32.0,4.0,5.0,22.0,38,1,4.0,30,21.0,1.0,2.0,21.0
2010,2011-02-24,30,20,2011-02-23,1.89,2.06,5,1,True,False,34,1,15.0,22,21.0,4.0,12.0,15.0,24,0,15.0,25,19.0,5.0,9.0,15.0
2010,2011-02-25,15,9,2011-02-24,1.37,3.5,4,3,True,False,43,0,2.0,27,26.0,9.0,10.0,23.0,35,0,2.0,26,23.0,9.0,10.0,22.0
2010,2011-02-25,10,4,2011-02-24,1.49,2.91,1,4,False,True,39,1,25.0,30,24.0,6.0,9.0,5.0,25,0,33.0,27,23.0,5.0,2.0,12.0
2010,2011-02-25,5,16,2011-02-24,1.86,2.1,0,3,False,True,31,0,2.0,36,36.0,16.0,18.0,6.0,25,0,2.0,25,16.0,10.0,6.0,21.0
2010,2011-02-25,3,29,2011-02-24,1.43,3.18,3,2,True,False,27,0,13.0,32,19.0,11.0,8.0,17.0,30,1,7.0,30,20.0,7.0,4.0,12.0
2010,2011-02-25,26,19,2011-02-24,1.65,2.45,4,2,True,False,30,1,10.0,33,30.0,6.0,9.0,14.0,27,1,8.0,24,40.0,1.0,7.0,19.0
2010,2011-02-26,26,22,2011-02-25,1.45,3.06,4,3,True,False,42,2,17.0,39,21.0,2.0,13.0,8.0,17,1,27.0,24,24.0,3.0,13.0,15.0
2010,2011-02-26,21,19,2011-02-25,1.71,2.32,2,3,False,True,48,0,8.0,26,21.0,4.0,12.0,7.0,31,0,10.0,42,26.0,4.0,7.0,18.0
2010,2011-02-26,2,7,2011-02-25,1.92,2.02,3,4,False,True,24,0,14.0,29,34.0,10.0,8.0,14.0,33,0,16.0,34,23.0,5.0,4.0,17.0
2010,2011-02-26,17,20,2011-02-25,1.79,2.19,1,2,False,True,46,0,10.0,42,24.0,16.0,6.0,11.0,32,0,4.0,27,21.0,11.0,6.0,20.0
2010,2011-02-26,6,12,2011-02-25,1.73,2.28,2,1,True,False,30,0,2.0,35,32.0,5.0,9.0,14.0,20,0,4.0,23,21.0,6.0,4.0,14.0
2010,2011-02-26,8,29,2011-02-25,2.04,1.91,0,5,False,True,39,0,29.0,36,20.0,9.0,14.0,12.0,22,2,13.0,21,18.0,10.0,14.0,22.0
2010,2011-02-26,31,30,2011-02-25,1.48,2.95,4,2,True,False,39,0,8.0,24,24.0,5.0,7.0,11.0,31,0,4.0,18,9.0,2.0,10.0,18.0
2010,2011-02-26,25,28,2011-02-25,1.87,2.08,5,3,True,False,34,3,17.0,36,25.0,4.0,1.0,7.0,28,0,23.0,40,26.0,2.0,1.0,8.0
2010,2011-02-26,0,18,2011-02-25,1.96,1.98,4,1,True,False,21,1,6.0,23,28.0,6.0,5.0,16.0,34,0,8.0,26,26.0,2.0,8.0,9.0
2010,2011-02-26,1,13,2011-02-25,1.6,2.56,0,6,False,True,35,0,13.0,31,26.0,5.0,14.0,9.0,28,2,13.0,30,17.0,5.0,8.0,18.0
2010,2011-02-26,4,5,2011-02-25,1.83,2.13,3,2,True,False,25,1,6.0,36,37.0,10.0,10.0,24.0,27,0,10.0,28,34.0,10.0,7.0,14.0
2010,2011-02-27,30,15,2011-02-26,2.59,1.59,4,1,True,False,29,2,12.0,35,17.0,10.0,11.0,19.0,31,0,10.0,27,21.0,10.0,13.0,5.0
2010,2011-02-27,9,1,2011-02-26,2.15,1.82,2,3,False,True,31,0,7.0,27,18.0,18.0,5.0,21.0,22,0,13.0,30,18.0,11.0,6.0,18.0
2010,2011-02-27,31,10,2011-02-26,1.94,2.0,2,3,False,True,32,0,4.0,32,19.0,8.0,7.0,14.0,37,1,2.0,27,15.0,4.0,8.0,19.0
2010,2011-02-27,3,23,2011-02-26,1.56,2.66,1,3,False,True,28,0,4.0,31,32.0,5.0,8.0,13.0,25,0,6.0,24,22.0,4.0,4.0,23.0
2010,2011-02-27,27,18,2011-02-26,2.08,1.87,5,6,False,True,31,2,11.0,36,35.0,9.0,17.0,17.0,40,1,17.0,31,24.0,12.0,9.0,14.0
2010,2011-02-27,5,25,2011-02-26,1.62,2.51,3,2,True,False,28,1,16.0,23,26.0,11.0,10.0,15.0,27,2,6.0,25,24.0,5.0,6.0,9.0
2010,2011-02-27,20,12,2011-02-26,1.87,2.09,1,2,False,True,26,0,6.0,24,33.0,8.0,3.0,9.0,26,1,2.0,16,23.0,8.0,1.0,14.0
2010,2011-02-27,13,6,2011-02-26,1.64,2.46,1,2,False,True,23,0,12.0,34,32.0,15.0,4.0,9.0,19,1,8.0,18,25.0,3.0,4.0,15.0
2010,2011-02-27,17,27,2011-02-26,1.79,2.19,3,2,True,False,43,1,6.0,25,24.0,13.0,4.0,11.0,24,0,8.0,28,19.0,9.0,5.0,20.0
2010,2011-02-28,8,23,2011-02-27,2.47,1.64,2,3,False,True,17,0,19.0,25,37.0,11.0,23.0,24.0,40,0,17.0,34,24.0,8.0,15.0,14.0
2010,2011-02-28,2,29,2011-02-27,1.67,2.4,1,0,True,False,20,0,6.0,28,22.0,13.0,12.0,12.0,27,0,8.0,21,18.0,14.0,7.0,24.0
2010,2011-02-28,21,22,2011-02-27,1.52,2.8,3,2,True,False,32,1,19.0,21,23.0,3.0,10.0,14.0,24,0,27.0,34,17.0,7.0,7.0,4.0
2010,2011-02-28,16,28,2011-02-27,1.56,2.66,4,3,True,False,41,2,8.0,34,14.0,10.0,9.0,11.0,29,2,6.0,32,21.0,10.0,9.0,14.0
2010,2011-03-01,26,10,2011-02-28,1.82,2.15,4,7,False,True,39,1,8.0,26,17.0,5.0,17.0,7.0,27,2,8.0,32,21.0,3.0,7.0,11.0
2010,2011-03-01,19,16,2011-02-28,1.98,1.96,2,4,False,True,26,0,11.0,23,17.0,7.0,12.0,15.0,34,0,23.0,30,13.0,5.0,3.0,10.0
2010,2011-03-02,0,20,2011-03-01,1.61,2.53,2,1,True,False,22,1,7.0,25,26.0,9.0,11.0,20.0,42,0,9.0,31,15.0,6.0,6.0,13.0
2010,2011-03-02,30,23,2011-03-01,2.37,1.69,0,1,False,True,33,0,4.0,20,27.0,14.0,6.0,17.0,21,0,4.0,20,21.0,8.0,5.0,17.0
2010,2011-03-02,13,31,2011-03-01,1.69,2.36,2,3,False,True,31,1,8.0,24,25.0,8.0,9.0,12.0,26,2,8.0,28,22.0,3.0,7.0,16.0
2010,2011-03-02,1,9,2011-03-01,1.44,3.11,2,1,True,False,42,0,8.0,31,26.0,10.0,12.0,18.0,29,0,2.0,36,12.0,11.0,2.0,19.0
2010,2011-03-02,17,24,2011-03-01,1.96,1.98,1,3,False,True,41,0,12.0,18,16.0,12.0,6.0,12.0,23,1,8.0,35,16.0,8.0,6.0,17.0
2010,2011-03-02,28,4,2011-03-01,1.66,2.42,2,3,False,True,27,0,30.0,30,31.0,3.0,8.0,12.0,30,1,4.0,34,24.0,3.0,0.0,14.0
2010,2011-03-02,29,2,2011-03-01,1.8,2.18,0,6,False,True,25,0,13.0,27,29.0,11.0,3.0,8.0,29,2,9.0,25,14.0,5.0,4.0,24.0
2010,2011-03-02,3,25,2011-03-01,1.43,3.15,2,1,True,False,26,0,10.0,31,22.0,5.0,10.0,15.0,31,0,8.0,35,31.0,4.0,5.0,20.0
2010,2011-03-02,7,22,2011-03-01,1.39,3.4,2,1,True,False,35,0,4.0,29,18.0,9.0,15.0,11.0,19,1,8.0,30,27.0,11.0,8.0,28.0
2010,2011-03-02,8,5,2011-03-01,2.29,1.73,2,1,True,False,26,0,6.0,25,33.0,7.0,18.0,16.0,35,0,6.0,32,21.0,13.0,21.0,16.0
2010,2011-03-03,21,10,2011-03-02,1.98,1.96,2,1,True,False,28,0,16.0,29,37.0,5.0,11.0,13.0,29,1,8.0,27,17.0,9.0,13.0,8.0
2010,2011-03-03,16,2,2011-03-02,1.55,2.71,6,4,True,False,30,1,9.0,35,29.0,14.0,6.0,7.0,25,1,13.0,23,23.0,6.0,3.0,11.0
2010,2011-03-03,27,18,2011-03-02,2.13,1.83,3,2,True,False,20,0,6.0,33,30.0,6.0,11.0,26.0,29,0,8.0,26,25.0,14.0,9.0,12.0
2010,2011-03-03,9,19,2011-03-02,2.01,1.93,4,1,True,False,41,2,34.0,24,14.0,14.0,13.0,28.0,34,0,23.0,30,16.0,4.0,2.0,13.0
2010,2011-03-03,12,6,2011-03-02,1.73,2.28,2,1,True,False,27,0,4.0,25,16.0,12.0,4.0,7.0,16,1,4.0,30,11.0,14.0,1.0,7.0
2010,2011-03-04,17,30,2011-03-03,1.71,2.33,1,3,False,True,43,0,4.0,22,15.0,15.0,4.0,13.0,27,0,4.0,21,15.0,5.0,3.0,16.0
2010,2011-03-04,1,29,2011-03-03,1.55,2.71,3,2,True,False,30,0,11.0,30,24.0,13.0,7.0,22.0,27,0,7.0,29,25.0,5.0,2.0,17.0
2010,2011-03-04,23,6,2011-03-03,1.53,2.78,2,1,True,False,28,0,23.0,24,27.0,3.0,5.0,14.0,28,0,21.0,24,17.0,1.0,6.0,7.0
2010,2011-03-04,15,27,2011-03-03,1.39,3.38,2,3,False,True,30,0,29.0,31,23.0,5.0,8.0,18.0,33,0,11.0,34,23.0,5.0,7.0,17.0
2010,2011-03-04,0,31,2011-03-03,1.8,2.17,3,2,True,False,24,0,12.0,30,27.0,11.0,3.0,24.0,29,0,6.0,31,18.0,9.0,3.0,19.0
2010,2011-03-04,3,5,2011-03-03,1.5,2.86,0,3,False,True,29,0,4.0,35,20.0,4.0,6.0,11.0,29,0,4.0,25,14.0,6.0,4.0,12.0
2010,2011-03-04,20,24,2011-03-03,1.91,2.03,0,4,False,True,30,0,2.0,28,37.0,6.0,9.0,16.0,31,0,6.0,30,20.0,5.0,3.0,12.0
2010,2011-03-04,7,10,2011-03-03,1.73,2.29,3,1,True,False,28,1,10.0,37,24.0,11.0,12.0,21.0,27,1,10.0,25,18.0,10.0,7.0,16.0
2010,2011-03-04,26,28,2011-03-03,1.66,2.42,1,0,True,False,18,1,6.0,34,36.0,8.0,12.0,14.0,25,0,4.0,28,31.0,3.0,17.0,13.0
2010,2011-03-04,8,25,2011-03-03,2.06,1.89,4,2,True,False,38,1,22.0,28,18.0,13.0,12.0,26.0,28,0,20.0,45,18.0,19.0,18.0,13.0
2010,2011-03-04,13,19,2011-03-03,1.69,2.36,1,3,False,True,41,0,2.0,21,29.0,2.0,6.0,10.0,19,1,8.0,24,28.0,2.0,0.0,15.0
2010,2011-03-05,9,29,2011-03-04,1.88,2.07,5,2,True,False,22,0,11.0,25,24.0,22.0,9.0,14.0,23,1,15.0,23,22.0,10.0,8.0,12.0
2010,2011-03-05,26,3,2011-03-04,1.93,2.01,1,3,False,True,22,0,26.0,22,30.0,5.0,18.0,12.0,36,0,16.0,35,24.0,4.0,12.0,5.0
2010,2011-03-05,21,4,2011-03-04,1.69,2.36,4,3,True,False,29,2,10.0,28,31.0,2.0,9.0,10.0,26,1,10.0,29,22.0,6.0,6.0,10.0
2010,2011-03-05,15,31,2011-03-04,1.53,2.76,3,5,False,True,36,1,10.0,38,31.0,8.0,5.0,15.0,35,0,8.0,26,16.0,6.0,6.0,29.0
2010,2011-03-05,30,13,2011-03-04,2.05,1.9,1,4,False,True,29,1,10.0,24,20.0,3.0,11.0,12.0,27,0,8.0,18,26.0,12.0,6.0,20.0
2010,2011-03-05,12,18,2011-03-04,1.87,2.09,2,1,True,False,30,1,9.0,24,17.0,7.0,8.0,21.0,26,0,17.0,19,20.0,3.0,7.0,7.0
2010,2011-03-05,16,0,2011-03-04,1.46,3.02,5,2,True,False,29,0,9.0,47,15.0,9.0,6.0,10.0,20,0,9.0,19,27.0,9.0,8.0,8.0
2010,2011-03-05,2,25,2011-03-04,1.61,2.53,4,3,True,False,28,2,6.0,35,16.0,9.0,16.0,13.0,40,0,12.0,30,19.0,4.0,6.0,12.0
2010,2011-03-06,6,24,2011-03-05,1.76,2.24,2,4,False,True,45,1,8.0,39,26.0,7.0,16.0,14.0,23,2,14.0,29,13.0,6.0,10.0,24.0
2010,2011-03-06,19,31,2011-03-05,1.74,2.26,2,3,False,True,26,1,9.0,29,20.0,7.0,7.0,12.0,33,0,9.0,12,12.0,3.0,4.0,11.0
2010,2011-03-06,20,1,2011-03-05,2.2,1.79,2,3,False,True,34,1,7.0,33,18.0,8.0,10.0,13.0,25,0,17.0,32,29.0,6.0,1.0,16.0
2010,2011-03-06,9,12,2011-03-05,1.93,2.02,2,3,False,True,22,1,4.0,19,35.0,6.0,8.0,16.0,29,1,8.0,28,17.0,7.0,8.0,12.0
2010,2011-03-06,13,15,2011-03-05,1.94,2.01,7,0,True,False,36,2,32.0,24,28.0,11.0,2.0,20.0,24,0,22.0,34,33.0,4.0,3.0,11.0
2010,2011-03-06,7,4,2011-03-05,1.51,2.82,2,3,False,True,31,0,6.0,34,28.0,11.0,11.0,12.0,28,0,12.0,29,23.0,10.0,11.0,24.0
2010,2011-03-06,17,20,2011-03-05,1.8,2.18,4,3,True,False,36,1,13.0,29,21.0,12.0,7.0,19.0,34,1,15.0,39,22.0,12.0,8.0,13.0
2010,2011-03-06,27,16,2011-03-05,2.37,1.68,3,5,False,True,33,0,8.0,36,37.0,9.0,15.0,11.0,25,0,8.0,29,28.0,3.0,7.0,19.0
2010,2011-03-06,23,18,2011-03-05,1.62,2.51,2,3,False,True,31,0,12.0,29,32.0,9.0,7.0,17.0,39,0,12.0,27,19.0,13.0,3.0,14.0
2010,2011-03-06,28,10,2011-03-05,1.93,2.01,5,4,True,False,36,0,6.0,33,24.0,5.0,6.0,16.0,26,1,10.0,31,26.0,9.0,6.0,15.0
2010,2011-03-06,22,8,2011-03-05,1.65,2.45,1,5,False,True,34,0,28.0,35,14.0,8.0,3.0,14.0,31,2,32.0,31,15.0,9.0,4.0,13.0
2010,2011-03-07,21,3,2011-03-06,2.06,1.89,0,3,False,True,26,0,12.0,20,25.0,0.0,13.0,10.0,16,1,14.0,26,23.0,2.0,4.0,10.0
2010,2011-03-07,2,5,2011-03-06,1.76,2.24,3,2,True,False,36,1,6.0,28,21.0,13.0,11.0,21.0,23,0,4.0,25,15.0,7.0,3.0,7.0
2010,2011-03-08,29,25,2011-03-07,1.73,2.28,5,4,True,False,36,2,28.0,26,28.0,4.0,3.0,18.0,28,1,16.0,40,32.0,2.0,4.0,20.0
2010,2011-03-08,6,1,2011-03-07,1.96,1.98,1,2,False,True,28,1,8.0,33,33.0,8.0,18.0,25.0,30,0,8.0,38,17.0,9.0,7.0,14.0
2010,2011-03-08,26,4,2011-03-07,1.64,2.47,3,4,False,True,23,0,10.0,28,31.0,5.0,13.0,10.0,22,0,23.0,22,28.0,2.0,4.0,19.0
2010,2011-03-09,7,5,2011-03-08,1.59,2.58,3,2,True,False,33,1,6.0,41,23.0,17.0,17.0,20.0,25,2,2.0,23,20.0,3.0,14.0,20.0
2010,2011-03-09,19,22,2011-03-08,1.5,2.86,5,2,True,False,25,1,10.0,30,12.0,5.0,5.0,14.0,30,1,20.0,28,10.0,1.0,5.0,12.0
2010,2011-03-09,28,3,2011-03-08,2.08,1.87,3,4,False,True,34,1,4.0,30,36.0,4.0,4.0,12.0,39,1,6.0,34,28.0,5.0,4.0,11.0
2010,2011-03-09,20,16,2011-03-08,2.5,1.62,3,2,True,False,15,0,6.0,14,40.0,12.0,5.0,11.0,39,0,0.0,19,25.0,6.0,5.0,5.0
2010,2011-03-09,15,8,2011-03-08,1.37,3.48,4,1,True,False,27,1,6.0,33,24.0,5.0,13.0,14.0,25,0,9.0,20,25.0,7.0,10.0,18.0
2010,2011-03-09,18,31,2011-03-08,1.66,2.42,3,1,True,False,31,0,6.0,33,26.0,8.0,3.0,14.0,30,0,14.0,31,13.0,0.0,0.0,16.0
2010,2011-03-09,9,27,2011-03-08,1.74,2.28,4,3,True,False,40,0,6.0,39,30.0,24.0,6.0,17.0,27,0,4.0,29,20.0,13.0,6.0,14.0
2010,2011-03-09,12,30,2011-03-08,1.49,2.9,1,2,False,True,32,0,6.0,25,15.0,12.0,8.0,10.0,21,0,8.0,20,11.0,11.0,3.0,11.0
2010,2011-03-10,1,8,2011-03-09,1.38,3.43,5,0,True,False,36,2,8.0,33,22.0,13.0,14.0,14.0,22,0,8.0,22,15.0,5.0,5.0,12.0
2010,2011-03-10,0,17,2011-03-09,1.54,2.74,2,3,False,True,37,0,4.0,23,27.0,8.0,8.0,11.0,29,1,6.0,29,11.0,6.0,6.0,23.0
2010,2011-03-10,4,2,2011-03-09,1.77,2.22,3,4,False,True,34,1,2.0,37,27.0,9.0,11.0,11.0,34,0,6.0,33,28.0,4.0,5.0,15.0
2010,2011-03-10,25,29,2011-03-09,1.73,2.29,3,4,False,True,22,1,4.0,28,33.0,3.0,10.0,9.0,26,0,8.0,18,25.0,1.0,0.0,16.0
2010,2011-03-10,21,13,2011-03-09,1.75,2.25,5,2,True,False,33,0,4.0,24,31.0,5.0,9.0,10.0,32,1,6.0,25,26.0,4.0,12.0,13.0
2010,2011-03-10,6,16,2011-03-09,2.18,1.8,4,3,True,False,30,0,2.0,29,27.0,8.0,11.0,10.0,31,0,4.0,31,30.0,5.0,6.0,8.0
2010,2011-03-10,10,26,2011-03-09,1.61,2.53,1,2,False,True,29,0,6.0,18,28.0,7.0,12.0,10.0,26,1,4.0,27,23.0,7.0,6.0,15.0
2010,2011-03-11,7,3,2011-03-10,1.84,2.12,4,5,False,True,48,1,18.0,34,22.0,6.0,16.0,15.0,28,2,20.0,33,21.0,4.0,13.0,13.0
2010,2011-03-11,5,19,2011-03-10,1.66,2.41,4,0,True,False,31,0,4.0,35,23.0,16.0,9.0,9.0,19,0,8.0,28,18.0,9.0,6.0,6.0
2010,2011-03-11,29,24,2011-03-10,1.84,2.12,4,1,True,False,27,0,13.0,29,22.0,3.0,2.0,17.0,28,0,13.0,31,18.0,5.0,5.0,13.0
2010,2011-03-11,28,2,2011-03-10,1.77,2.22,3,0,True,False,32,0,6.0,31,28.0,6.0,4.0,12.0,39,0,4.0,27,21.0,3.0,2.0,15.0
2010,2011-03-11,27,15,2011-03-10,2.25,1.75,2,3,False,True,29,1,23.0,33,19.0,4.0,8.0,13.0,33,1,12.0,28,20.0,4.0,8.0,17.0
2010,2011-03-11,23,31,2011-03-10,1.59,2.58,3,4,False,True,29,0,31.0,32,24.0,2.0,4.0,13.0,45,2,21.0,34,23.0,8.0,7.0,18.0
2010,2011-03-11,20,30,2011-03-10,1.68,2.39,1,2,False,True,34,0,8.0,30,22.0,6.0,4.0,14.0,39,1,21.0,29,24.0,5.0,3.0,7.0
2010,2011-03-12,22,21,2011-03-11,2.11,1.84,2,6,False,True,26,0,17.0,34,18.0,16.0,7.0,8.0,33,1,17.0,23,20.0,16.0,5.0,13.0
2010,2011-03-12,6,30,2011-03-11,1.55,2.71,1,2,False,True,35,1,12.0,21,23.0,7.0,10.0,13.0,22,1,10.0,27,11.0,4.0,12.0,24.0
2010,2011-03-12,18,24,2011-03-11,1.63,2.5,0,3,False,True,26,0,11.0,29,20.0,2.0,10.0,7.0,20,0,13.0,22,12.0,1.0,2.0,15.0
